0,1,2,3,4,5
201912,81,들리나요...,태연 (TAEYEON),베토벤 바이러스 OST,"발라드, 국내드라마"
201912,82,왼손끝에,박보람,진심이 닿다 OST Part.6,"발라드, 국내드라마"
201912,83,희재,성시경,국화꽃 향기 OST,"발라드, 국내영화"
201912,84,Cosmos,허각,일단 뜨겁게 청소하라 OST Part. 8,"발라드, 국내드라마"
201912,85,레인보우 (Rainbow),로시 (Rothy),로맨스는 별책부록 OST Part.2,"록/메탈, 국내드라마"
201912,86,Always Remember Us This Way,Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201912,87,Breeze (Feat. 그리(GREE)),펀치 (Punch),열혈사제 OST Part.2,"발라드, 랩/힙합, 국내드라마"
201912,88,사랑은 눈꽃처럼,XIA (준수),세상 어디에도 없는 착한남자 OST Part.1,"발라드, 국내드라마"
201912,89,사랑이 좋아,홍진영,"부탁해요, 엄마 OST Part.3","성인가요, 국내드라마"
201912,90,바람의 노래,소향,고백부부 OST Part.2,"발라드, 국내드라마"
201912,91,사랑의 시작은 고백에서부터,김범수,프로듀사 OST,"발라드, 국내드라마"
201912,92,이별 뒷면,권진아,이런 꽃 같은 엔딩 OST Part.2,"발라드, 국내드라마"
201912,93,희재,임한별,제3의 매력 (JTBC 금토드라마) OST - Part.5,"발라드, 국내드라마"
201912,94,Is You,에일리,알함브라 궁전의 추억 OST Part 3,"발라드, 국내드라마"
201912,95,미워도 다시 한 번,벤,리플리 Vol.3,"발라드, 국내드라마"
201912,96,상사화,안예은,역적 : 백성을 훔친 도적 OST Part.5,국내드라마
201912,97,청춘 (Feat. 김창완),김필,응답하라 1988 OST Part.1,"포크/블루스, 국내드라마"
201912,98,그대라서,거미,크리스마스에 눈이 올까요? OST,"발라드, 국내드라마"
201912,99,그 날 (Original Ver.),박효신,미스터 션샤인 OST Part.1,"발라드, 국내드라마"
201912,100,내 눈에만 보여,10cm,도깨비 OST Part.2,"포크/블루스, 국내드라마"
201913,1,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part.3,"발라드, 국내드라마"
201913,2,내 생에 아름다운,케이윌,뷰티 인사이드 OST Part.4,"발라드, 국내드라마"
201913,3,Make it count,첸 (CHEN),진심이 닿다 OST Part.1,"발라드, 국내드라마"
201913,4,우연히 봄,로꼬,냄새를 보는 소녀 OST Part.2,"발라드, 랩/힙합, 국내드라마"
201913,5,My Way,이수 (엠씨 더 맥스),돈꽃 OST Part.1,"발라드, 국내드라마"
201913,6,첫눈처럼 너에게 가겠다,에일리,도깨비 OST Part.9,"발라드, 국내드라마"
201913,7,We all lie,하진,SKY 캐슬 OST Part.4,"록/메탈, 국내드라마"
201913,8,있잖아,폴킴,연애플레이리스트2 OST Part.2,"발라드, 국내드라마"
201913,9,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201913,10,꿈처럼 내린,다비치,뷰티 인사이드 OST Part.3,"발라드, 국내드라마"
201913,11,나는 볼 수 없던 이야기,잔나비,로맨스는 별책부록 OST Part.1,"발라드, 국내드라마"
201913,12,너였다면,정승환,또 오해영 OST Part.5,"발라드, 국내드라마"
201913,13,잘 지내요,정승환,라이프 OST Part.6,"발라드, 국내드라마"
201913,14,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201913,15,Goodbye,웬디 (WENDY),뷰티 인사이드 OST Part.6,"발라드, 국내드라마"
201913,16,사랑 알 수 없나봐,폴킴,WHY : 당신이 연인에게 차인 진짜 이유 OST - Part.3,"발라드, 국내드라마"
201913,17,Beautiful,Crush,도깨비 OST Part 4,"발라드, R&B/Soul, 국내드라마"
201913,18,처음부터 너와 나,볼빨간사춘기,군주 - 가면의 주인 OST Part.2,"발라드, 국내드라마"
201913,19,Shallow,Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201913,20,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,"POP, 록/메탈, 국외영화"
201913,21,어른,Sondia,나의 아저씨 OST Part.2,"발라드, 국내드라마"
201913,22,좋은 날,멜로망스,미스터 션샤인 OST Part.5,"발라드, 국내드라마"
201913,23,너의 모든 기억속에,김나영,로맨스는 별책부록 OST Part.7,"발라드, 국내드라마"
201913,24,A-TEEN,세븐틴,A-TEEN Part.3,"랩/힙합, 국내드라마"
201913,25,눈의 꽃,박효신,미안하다 사랑한다 OST,국내드라마
201913,26,그대만 떠올라,로이킴,로맨스는 별책부록 OST Part.3,"발라드, 국내드라마"
201913,27,소녀,오혁,응답하라 1988 OST Part.3,"발라드, 국내드라마"
201913,28,You Are My Everything,거미,태양의 후예 OST Part.4,"발라드, 국내드라마"
201913,29,Perfect,10cm,연애플레이리스트3 Part.1,"발라드, 국내드라마"
201913,30,말해! 뭐해?,케이윌,태양의 후예 OST Part.6,"발라드, 국내드라마"
201913,31,손을 잡아줘,케이시 (Kassy),웹툰 연놈 OST Part.1,"발라드, 애니메이션/웹툰"
201913,32,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201913,33,꿈처럼,벤,또 오해영 OST Part.2,"발라드, 국내드라마"
201913,34,도망가지마,모트 (Motte),A-TEEN Part.4,"R&B/Soul, 국내드라마"
201913,35,이 사랑,다비치,태양의 후예 OST Part.3,"발라드, 국내드라마"
201913,36,짙어져,멜로망스,Yellow OST Part.2,"록/메탈, 국내드라마"
201913,37,걱정말아요 그대,이적,응답하라 1988 OST Part.2,"발라드, 국내드라마"
201913,38,All For You,서인국,응답하라 1997 Love Story Part 1,발라드
201913,39,"묘해, 너와",어쿠스틱 콜라보,연애의 발견 OST Part 4,"발라드, 국내드라마"
201913,40,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,"발라드, 국내드라마"
201913,41,Strawberries & Cigarettes,Troye Sivan,"Love, Simon OST (영화 ‘러브 사이먼’ 오리지널 사운드트랙)","POP, 국외영화"
201913,42,결혼,문문 (MoonMoon),이번 생은 처음이라 OST Part.4,"발라드, 국내드라마"
201913,43,이쁘다니까,에디킴,도깨비 OST Part.5,"발라드, 국내드라마"
201913,44,I Love You,AKMU (악동뮤지션),내 연애의 모든 것 OST Part.3,"록/메탈, 국내드라마"
201913,45,벚꽃연가,첸 (CHEN),백일의 낭군님 OST Part 3,"발라드, 국내드라마"
201913,46,Say Yes,로꼬,달의 연인 - 보보경심 려 OST Part 2,"발라드, 국내드라마"
201913,47,How Long Will I Love You,Ellie Goulding,어바웃타임 OST,"록/메탈, 국외영화"
201913,48,What If Love,웬디 (WENDY),진심이 닿다 OST Part.3,"발라드, R&B/Soul, 국내드라마"
201913,49,짠 (ZZAN),여자친구 (GFRIEND),한입만2,"댄스, 국내드라마"
201913,50,너무 보고싶어,어쿠스틱 콜라보,연애의 발견 OST Part 6,"발라드, 국내드라마"
201913,51,Everytime,첸 (CHEN),태양의 후예 OST Part.2,"발라드, 국내드라마"
201913,52,기다릴게,하동균,공주의 남자 OST Part.3,"발라드, 국내드라마"
201913,53,바라보기,엠씨더맥스,미녀의 탄생 OST Part 4,"발라드, 국내드라마"
201913,54,I Miss You,소유 (SOYOU),도깨비 OST Part.7,"발라드, 국내드라마"
201913,55,구름,로시 (Rothy),뷰티 인사이드 OST Part.1,"R&B/Soul, 국내드라마"
201913,56,너에게,김민석,연애플레이리스트3 Part.2,"발라드, 국내드라마"
201913,57,Stay With Me,찬열 (CHANYEOL),도깨비 OST Part.1,"발라드, 랩/힙합, 국내드라마"
201913,58,만약에,태연 (TAEYEON),쾌도 홍길동 OST,"발라드, 국내드라마"
201913,59,응급실,Izi,쾌걸춘향 OST,"발라드, 국내드라마"
201913,60,첫 눈,정준일,도깨비 OST Part.8,"발라드, 국내드라마"
201913,61,굿모닝 (Good Morning),케이시 (Kassy),"쌈, 마이웨이 OST Part.2","발라드, 국내드라마"
201913,62,잊지 말아요,백지영,아이리스 OST (Part 1),발라드
201913,63,왜 몰랐을까,로이킴,아는 와이프 OST Part.3,"발라드, 국내드라마"
201913,64,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201913,65,ALWAYS,윤미래,태양의 후예 OST Part.1,"발라드, 국내드라마"
201913,66,따스해져,장덕철,눈이 부시게 OST Part.5,"발라드, 국내드라마"
201913,67,시간을 거슬러,린,해를 품은 달 OST,발라드
201913,68,Perhaps Love (사랑인가요),하울,궁 OST,"발라드, 국내드라마"
201913,69,들리나요...,태연 (TAEYEON),베토벤 바이러스 OST,"발라드, 국내드라마"
201913,70,그대라서,거미,크리스마스에 눈이 올까요? OST,"발라드, 국내드라마"
201913,71,갈 수가 없어,벤,이번 생은 처음이라 OST Part.8,"발라드, 국내드라마"
201913,72,내 눈에만 보여,10cm,도깨비 OST Part.2,"포크/블루스, 국내드라마"
201913,73,I`ll Never Love Again (Film Version),Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201913,74,사랑하자,SG 워너비,태양의 후예 OST Part.8,"발라드, 국내드라마"
201913,75,추억 한 줌,허각,왜그래 풍상씨 (KBS 2TV 수목드라마) OST - Part.6,"발라드, 국내드라마"
201913,76,My Trouble,볼빨간사춘기,WHY : 당신이 연인에게 차인 진짜 이유 OST - Part.1,"포크/블루스, 국내드라마"
201913,77,사랑이 좋아,홍진영,"부탁해요, 엄마 OST Part.3","성인가요, 국내드라마"
201913,78,I`m Here,양다일,알함브라 궁전의 추억 OST Part 5,"발라드, 국내드라마"
201913,79,그 남잔 말야,엠씨더맥스,냄새를 보는 소녀 OST Part.5,"발라드, 국내드라마"
201913,80,상사화,안예은,역적 : 백성을 훔친 도적 OST Part.5,국내드라마
201913,81,Bohemian Rhapsody,Queen,영화 보헤미안 랩소디 OST (Bohemian Rhapsody OST),"록/메탈, 국외영화"
201913,82,Forever Love,민경훈,킬잇 OST Part.1,"록/메탈, 국내드라마"
201913,83,Love Lane,마마무(Mamamoo),연애말고 결혼 OST Part 2,"R&B/Soul, 국내드라마"
201913,84,나는 볼 수 없던 이야기,잔나비,로맨스는 별책부록 OST,"발라드, 국내드라마"
201913,85,희재,성시경,국화꽃 향기 OST,"발라드, 국내영화"
201913,86,Always Remember Us This Way,Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201913,87,어떤 날,검정치마,로맨스는 별책부록 OST Part.5,"록/메탈, 국내드라마"
201913,88,사랑의 시작은 고백에서부터,김범수,프로듀사 OST,"발라드, 국내드라마"
201913,89,사랑이 뭔데,서현진,또 오해영 OST Part.3,"발라드, 국내드라마"
201913,90,사랑은 눈꽃처럼,XIA (준수),세상 어디에도 없는 착한남자 OST Part.1,"발라드, 국내드라마"
201913,91,이별 뒷면,권진아,이런 꽃 같은 엔딩 OST Part.2,"발라드, 국내드라마"
201913,92,청춘 (Feat. 김창완),김필,응답하라 1988 OST Part.1,"포크/블루스, 국내드라마"
201913,93,희재,임한별,제3의 매력 (JTBC 금토드라마) OST - Part.5,"발라드, 국내드라마"
201913,94,Cosmos,허각,일단 뜨겁게 청소하라 OST Part. 8,"발라드, 국내드라마"
201913,95,Good night,정세운,진심이 닿다 OST Part.5,"록/메탈, 국내드라마"
201913,96,미워도 다시 한 번,벤,리플리 Vol.3,"발라드, 국내드라마"
201913,97,회상,장범준,시그널 OST Part.1,"발라드, 국내드라마"
201913,98,바람의 노래,소향,고백부부 OST Part.2,"발라드, 국내드라마"
201913,99,사랑해요,김범수,함부로 애틋하게 OST Part.9,"발라드, 국내드라마"
201913,100,안갯길 (Prod. By 진영(B1A4)),벤,구르미 그린 달빛 OST Part.4,"발라드, 국내드라마"
201914,1,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part.3,"발라드, 국내드라마"
201914,2,내 생에 아름다운,케이윌,뷰티 인사이드 OST Part.4,"발라드, 국내드라마"
201914,3,Make it count,첸 (CHEN),진심이 닿다 OST Part.1,"발라드, 국내드라마"
201914,4,우연히 봄,로꼬,냄새를 보는 소녀 OST Part.2,"발라드, 랩/힙합, 국내드라마"
201914,5,벚꽃연가,첸 (CHEN),백일의 낭군님 OST Part 3,"발라드, 국내드라마"
201914,6,My Way,이수 (엠씨 더 맥스),돈꽃 OST Part.1,"발라드, 국내드라마"
201914,7,첫눈처럼 너에게 가겠다,에일리,도깨비 OST Part.9,"발라드, 국내드라마"
201914,8,We all lie,하진,SKY 캐슬 OST Part.4,"록/메탈, 국내드라마"
201914,9,있잖아,폴킴,연애플레이리스트2 OST Part.2,"발라드, 국내드라마"
201914,10,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201914,11,꿈처럼 내린,다비치,뷰티 인사이드 OST Part.3,"발라드, 국내드라마"
201914,12,너였다면,정승환,또 오해영 OST Part.5,"발라드, 국내드라마"
201914,13,처음부터 너와 나,볼빨간사춘기,군주 - 가면의 주인 OST Part.2,"발라드, 국내드라마"
201914,14,나는 볼 수 없던 이야기,잔나비,로맨스는 별책부록 OST Part.1,"발라드, 국내드라마"
201914,15,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201914,16,잘 지내요,정승환,라이프 OST Part.6,"발라드, 국내드라마"
201914,17,사랑 알 수 없나봐,폴킴,WHY : 당신이 연인에게 차인 진짜 이유 OST - Part.3,"발라드, 국내드라마"
201914,18,Goodbye,웬디 (WENDY),뷰티 인사이드 OST Part.6,"발라드, 국내드라마"
201914,19,Beautiful,Crush,도깨비 OST Part 4,"발라드, R&B/Soul, 국내드라마"
201914,20,Shallow,Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201914,21,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,"POP, 록/메탈, 국외영화"
201914,22,어른,Sondia,나의 아저씨 OST Part.2,"발라드, 국내드라마"
201914,23,좋은 날,멜로망스,미스터 션샤인 OST Part.5,"발라드, 국내드라마"
201914,24,You Are My Everything,거미,태양의 후예 OST Part.4,"발라드, 국내드라마"
201914,25,눈의 꽃,박효신,미안하다 사랑한다 OST,국내드라마
201914,26,A-TEEN,세븐틴,A-TEEN Part.3,"랩/힙합, 국내드라마"
201914,27,Perfect,10cm,연애플레이리스트3 Part.1,"발라드, 국내드라마"
201914,28,말해! 뭐해?,케이윌,태양의 후예 OST Part.6,"발라드, 국내드라마"
201914,29,소녀,오혁,응답하라 1988 OST Part.3,"발라드, 국내드라마"
201914,30,손을 잡아줘,케이시 (Kassy),웹툰 연놈 OST Part.1,"발라드, 애니메이션/웹툰"
201914,31,"묘해, 너와",어쿠스틱 콜라보,연애의 발견 OST Part 4,"발라드, 국내드라마"
201914,32,꿈처럼,벤,또 오해영 OST Part.2,"발라드, 국내드라마"
201914,33,이 사랑,다비치,태양의 후예 OST Part.3,"발라드, 국내드라마"
201914,34,도망가지마,모트 (Motte),A-TEEN Part.4,"R&B/Soul, 국내드라마"
201914,35,Everytime,첸 (CHEN),태양의 후예 OST Part.2,"발라드, 국내드라마"
201914,36,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201914,37,너의 모든 기억속에,김나영,로맨스는 별책부록 OST Part.7,"발라드, 국내드라마"
201914,38,짙어져,멜로망스,Yellow OST Part.2,"록/메탈, 국내드라마"
201914,39,걱정말아요 그대,이적,응답하라 1988 OST Part.2,"발라드, 국내드라마"
201914,40,All For You,서인국,응답하라 1997 Love Story Part 1,발라드
201914,41,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,"발라드, 국내드라마"
201914,42,결혼,문문 (MoonMoon),이번 생은 처음이라 OST Part.4,"발라드, 국내드라마"
201914,43,Say Yes,로꼬,달의 연인 - 보보경심 려 OST Part 2,"발라드, 국내드라마"
201914,44,Strawberries & Cigarettes,Troye Sivan,"Love, Simon OST (영화 ‘러브 사이먼’ 오리지널 사운드트랙)","POP, 국외영화"
201914,45,I Love You,AKMU (악동뮤지션),내 연애의 모든 것 OST Part.3,"록/메탈, 국내드라마"
201914,46,그대만 떠올라,로이킴,로맨스는 별책부록 OST Part.3,"발라드, 국내드라마"
201914,47,이쁘다니까,에디킴,도깨비 OST Part.5,"발라드, 국내드라마"
201914,48,기다릴게,하동균,공주의 남자 OST Part.3,"발라드, 국내드라마"
201914,49,너무 보고싶어,어쿠스틱 콜라보,연애의 발견 OST Part 6,"발라드, 국내드라마"
201914,50,바라보기,엠씨더맥스,미녀의 탄생 OST Part 4,"발라드, 국내드라마"
201914,51,How Long Will I Love You,Ellie Goulding,어바웃타임 OST,"록/메탈, 국외영화"
201914,52,너에게,김민석,연애플레이리스트3 Part.2,"발라드, 국내드라마"
201914,53,바람이 전하는 이야기,전우성 (노을),해치 OST Part.2,"발라드, 국내드라마"
201914,54,I Miss You,소유 (SOYOU),도깨비 OST Part.7,"발라드, 국내드라마"
201914,55,구름,로시 (Rothy),뷰티 인사이드 OST Part.1,"R&B/Soul, 국내드라마"
201914,56,ALWAYS,윤미래,태양의 후예 OST Part.1,"발라드, 국내드라마"
201914,57,My Trouble,볼빨간사춘기,WHY : 당신이 연인에게 차인 진짜 이유 OST - Part.1,"포크/블루스, 국내드라마"
201914,58,만약에,태연 (TAEYEON),쾌도 홍길동 OST,"발라드, 국내드라마"
201914,59,Stay With Me,찬열 (CHANYEOL),도깨비 OST Part.1,"발라드, 랩/힙합, 국내드라마"
201914,60,응급실,Izi,쾌걸춘향 OST,"발라드, 국내드라마"
201914,61,굿모닝 (Good Morning),케이시 (Kassy),"쌈, 마이웨이 OST Part.2","발라드, 국내드라마"
201914,62,시간을 거슬러,린,해를 품은 달 OST,발라드
201914,63,첫 눈,정준일,도깨비 OST Part.8,"발라드, 국내드라마"
201914,64,최고의 행운,첸 (CHEN),괜찮아 사랑이야 OST Part 1,"발라드, 국내드라마"
201914,65,What If Love,웬디 (WENDY),진심이 닿다 OST Part.3,"발라드, R&B/Soul, 국내드라마"
201914,66,잊지 말아요,백지영,아이리스 OST (Part 1),발라드
201914,67,내 눈에만 보여,10cm,도깨비 OST Part.2,"포크/블루스, 국내드라마"
201914,68,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201914,69,짠 (ZZAN),여자친구 (GFRIEND),한입만2,"댄스, 국내드라마"
201914,70,사랑이 좋아,홍진영,"부탁해요, 엄마 OST Part.3","성인가요, 국내드라마"
201914,71,들리나요...,태연 (TAEYEON),베토벤 바이러스 OST,"발라드, 국내드라마"
201914,72,그대라서,거미,크리스마스에 눈이 올까요? OST,"발라드, 국내드라마"
201914,73,사랑하자,SG 워너비,태양의 후예 OST Part.8,"발라드, 국내드라마"
201914,74,갈 수가 없어,벤,이번 생은 처음이라 OST Part.8,"발라드, 국내드라마"
201914,75,그 남잔 말야,엠씨더맥스,냄새를 보는 소녀 OST Part.5,"발라드, 국내드라마"
201914,76,Love Lane,마마무(Mamamoo),연애말고 결혼 OST Part 2,"R&B/Soul, 국내드라마"
201914,77,왜 몰랐을까,로이킴,아는 와이프 OST Part.3,"발라드, 국내드라마"
201914,78,I`ll Never Love Again (Film Version),Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201914,79,Perhaps Love (사랑인가요),하울,궁 OST,"발라드, 국내드라마"
201914,80,상사화,안예은,역적 : 백성을 훔친 도적 OST Part.5,국내드라마
201914,81,희재,성시경,국화꽃 향기 OST,"발라드, 국내영화"
201914,82,I`m Here,양다일,알함브라 궁전의 추억 OST Part 5,"발라드, 국내드라마"
201914,83,Always Remember Us This Way,Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201914,84,사랑의 시작은 고백에서부터,김범수,프로듀사 OST,"발라드, 국내드라마"
201914,85,안갯길 (Prod. By 진영(B1A4)),벤,구르미 그린 달빛 OST Part.4,"발라드, 국내드라마"
201914,86,Bohemian Rhapsody,Queen,영화 보헤미안 랩소디 OST (Bohemian Rhapsody OST),"록/메탈, 국외영화"
201914,87,따스해져,장덕철,눈이 부시게 OST Part.5,"발라드, 국내드라마"
201914,88,사랑은 눈꽃처럼,XIA (준수),세상 어디에도 없는 착한남자 OST Part.1,"발라드, 국내드라마"
201914,89,사랑이 뭔데,서현진,또 오해영 OST Part.3,"발라드, 국내드라마"
201914,90,청춘 (Feat. 김창완),김필,응답하라 1988 OST Part.1,"포크/블루스, 국내드라마"
201914,91,추억 한 줌,허각,왜그래 풍상씨 (KBS 2TV 수목드라마) OST - Part.6,"발라드, 국내드라마"
201914,92,내 손을 잡아,아이유,최고의 사랑 OST Part.4,"발라드, 국내드라마"
201914,93,나는 볼 수 없던 이야기,잔나비,로맨스는 별책부록 OST,"발라드, 국내드라마"
201914,94,너는 나의 봄이다,성시경,시크릿 가든 OST Part.4,"발라드, 국내드라마"
201914,95,이별 뒷면,권진아,이런 꽃 같은 엔딩 OST Part.2,"발라드, 국내드라마"
201914,96,사랑해요,김범수,함부로 애틋하게 OST Part.9,"발라드, 국내드라마"
201914,97,희재,임한별,제3의 매력 (JTBC 금토드라마) OST - Part.5,"발라드, 국내드라마"
201914,98,미워도 다시 한 번,벤,리플리 Vol.3,"발라드, 국내드라마"
201914,99,I Need Your Love,윤 원,연애의 참견 시즌2 OST - Part.2,"발라드, 국내드라마"
201914,100,너를 위해,첸 (CHEN),달의 연인 - 보보경심 려 OST Part 1,"발라드, R&B/Soul, 국내드라마"
201915,1,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part.3,"발라드, 국내드라마"
201915,2,내 생에 아름다운,케이윌,뷰티 인사이드 OST Part.4,"발라드, 국내드라마"
201915,3,Make it count,첸 (CHEN),진심이 닿다 OST Part.1,"발라드, 국내드라마"
201915,4,벚꽃연가,첸 (CHEN),백일의 낭군님 OST Part 3,"발라드, 국내드라마"
201915,5,우연히 봄,로꼬,냄새를 보는 소녀 OST Part.2,"발라드, 랩/힙합, 국내드라마"
201915,6,My Way,이수 (엠씨 더 맥스),돈꽃 OST Part.1,"발라드, 국내드라마"
201915,7,첫눈처럼 너에게 가겠다,에일리,도깨비 OST Part.9,"발라드, 국내드라마"
201915,8,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201915,9,나는 볼 수 없던 이야기,잔나비,로맨스는 별책부록 OST Part.1,"발라드, 국내드라마"
201915,10,있잖아,폴킴,연애플레이리스트2 OST Part.2,"발라드, 국내드라마"
201915,11,처음부터 너와 나,볼빨간사춘기,군주 - 가면의 주인 OST Part.2,"발라드, 국내드라마"
201915,12,We all lie,하진,SKY 캐슬 OST Part.4,"록/메탈, 국내드라마"
201915,13,너였다면,정승환,또 오해영 OST Part.5,"발라드, 국내드라마"
201915,14,꿈처럼 내린,다비치,뷰티 인사이드 OST Part.3,"발라드, 국내드라마"
201915,15,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201915,16,잘 지내요,정승환,라이프 OST Part.6,"발라드, 국내드라마"
201915,17,사랑 알 수 없나봐,폴킴,WHY : 당신이 연인에게 차인 진짜 이유 OST - Part.3,"발라드, 국내드라마"
201915,18,Goodbye,웬디 (WENDY),뷰티 인사이드 OST Part.6,"발라드, 국내드라마"
201915,19,Beautiful,Crush,도깨비 OST Part 4,"발라드, R&B/Soul, 국내드라마"
201915,20,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,"POP, 록/메탈, 국외영화"
201915,21,Shallow,Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201915,22,어른,Sondia,나의 아저씨 OST Part.2,"발라드, 국내드라마"
201915,23,좋은 날,멜로망스,미스터 션샤인 OST Part.5,"발라드, 국내드라마"
201915,24,눈의 꽃,박효신,미안하다 사랑한다 OST,국내드라마
201915,25,You Are My Everything,거미,태양의 후예 OST Part.4,"발라드, 국내드라마"
201915,26,Perfect,10cm,연애플레이리스트3 Part.1,"발라드, 국내드라마"
201915,27,소녀,오혁,응답하라 1988 OST Part.3,"발라드, 국내드라마"
201915,28,A-TEEN,세븐틴,A-TEEN Part.3,"랩/힙합, 국내드라마"
201915,29,도망가지마,모트 (Motte),A-TEEN Part.4,"R&B/Soul, 국내드라마"
201915,30,How Long Will I Love You,Ellie Goulding,어바웃타임 OST,"록/메탈, 국외영화"
201915,31,말해! 뭐해?,케이윌,태양의 후예 OST Part.6,"발라드, 국내드라마"
201915,32,꿈처럼,벤,또 오해영 OST Part.2,"발라드, 국내드라마"
201915,33,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201915,34,손을 잡아줘,케이시 (Kassy),웹툰 연놈 OST Part.1,"발라드, 애니메이션/웹툰"
201915,35,"묘해, 너와",어쿠스틱 콜라보,연애의 발견 OST Part 4,"발라드, 국내드라마"
201915,36,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,"발라드, 국내드라마"
201915,37,짙어져,멜로망스,Yellow OST Part.2,"록/메탈, 국내드라마"
201915,38,이 사랑,다비치,태양의 후예 OST Part.3,"발라드, 국내드라마"
201915,39,Strawberries & Cigarettes,Troye Sivan,"Love, Simon OST (영화 ‘러브 사이먼’ 오리지널 사운드트랙)","POP, 국외영화"
201915,40,걱정말아요 그대,이적,응답하라 1988 OST Part.2,"발라드, 국내드라마"
201915,41,All For You,서인국,응답하라 1997 Love Story Part 1,발라드
201915,42,Everytime,첸 (CHEN),태양의 후예 OST Part.2,"발라드, 국내드라마"
201915,43,결혼,문문 (MoonMoon),이번 생은 처음이라 OST Part.4,"발라드, 국내드라마"
201915,44,Say Yes,로꼬,달의 연인 - 보보경심 려 OST Part 2,"발라드, 국내드라마"
201915,45,너무 보고싶어,어쿠스틱 콜라보,연애의 발견 OST Part 6,"발라드, 국내드라마"
201915,46,야단났다야,형돈이와 대준이,국민 여러분! OST Part.1,"록/메탈, 국내드라마"
201915,47,응급실,Izi,쾌걸춘향 OST,"발라드, 국내드라마"
201915,48,너의 모든 기억속에,김나영,로맨스는 별책부록 OST Part.7,"발라드, 국내드라마"
201915,49,이쁘다니까,에디킴,도깨비 OST Part.5,"발라드, 국내드라마"
201915,50,기다릴게,하동균,공주의 남자 OST Part.3,"발라드, 국내드라마"
201915,51,바라보기,엠씨더맥스,미녀의 탄생 OST Part 4,"발라드, 국내드라마"
201915,52,I Love You,AKMU (악동뮤지션),내 연애의 모든 것 OST Part.3,"록/메탈, 국내드라마"
201915,53,구름,로시 (Rothy),뷰티 인사이드 OST Part.1,"R&B/Soul, 국내드라마"
201915,54,너에게,김민석,연애플레이리스트3 Part.2,"발라드, 국내드라마"
201915,55,My Trouble,볼빨간사춘기,WHY : 당신이 연인에게 차인 진짜 이유 OST - Part.1,"포크/블루스, 국내드라마"
201915,56,I Miss You,소유 (SOYOU),도깨비 OST Part.7,"발라드, 국내드라마"
201915,57,ALWAYS,윤미래,태양의 후예 OST Part.1,"발라드, 국내드라마"
201915,58,만약에,태연 (TAEYEON),쾌도 홍길동 OST,"발라드, 국내드라마"
201915,59,Stay With Me,찬열 (CHANYEOL),도깨비 OST Part.1,"발라드, 랩/힙합, 국내드라마"
201915,60,굿모닝 (Good Morning),케이시 (Kassy),"쌈, 마이웨이 OST Part.2","발라드, 국내드라마"
201915,61,첫 눈,정준일,도깨비 OST Part.8,"발라드, 국내드라마"
201915,62,최고의 행운,첸 (CHEN),괜찮아 사랑이야 OST Part 1,"발라드, 국내드라마"
