0,1,2,3,4,5
201917,53,Strawberries & Cigarettes,Troye Sivan,"Love, Simon OST (영화 ‘러브 사이먼’ 오리지널 사운드트랙)","POP, 국외영화"
201917,59,희재,성시경,국화꽃 향기 OST,"발라드, 국내영화"
201917,62,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201917,79,I`ll Never Love Again (Film Version),Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201917,86,Always Remember Us This Way,Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201918,5,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201918,12,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201918,14,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,"POP, 록/메탈, 국외영화"
201918,20,Shallow,Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201918,32,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201918,36,How Long Will I Love You,Ellie Goulding,어바웃타임 OST,"록/메탈, 국외영화"
201918,58,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201918,68,희재,성시경,국화꽃 향기 OST,"발라드, 국내영화"
201918,70,Broken & Beautiful,Kelly Clarkson,어글리 돌 (UglyDolls) OST,"POP, 애니메이션/웹툰"
201918,79,I`ll Never Love Again (Film Version),Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201918,81,The Avengers,Alan Silvestri,어벤져스 OST,국외영화
201918,92,Always Remember Us This Way,Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201919,5,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201919,11,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201919,16,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,"POP, 록/메탈, 국외영화"
201919,21,Shallow,Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201919,37,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201919,43,How Long Will I Love You,Ellie Goulding,어바웃타임 OST,"록/메탈, 국외영화"
201919,57,Broken & Beautiful,Kelly Clarkson,어글리 돌 (UglyDolls) OST,"POP, 애니메이션/웹툰"
201919,61,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201919,76,희재,성시경,국화꽃 향기 OST,"발라드, 국내영화"
201919,87,I`ll Never Love Again (Film Version),Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201919,88,Come And Get Your Love (영화 `가디언즈 오브 갤럭시`),The Star-Lord`s,2015 Movie Songs & Theme Music Soundtracks : 2015 할리우드 영화 OST 음악 베스트 Part 1,국외영화
201919,95,Always Remember Us This Way,Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201920,5,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201920,10,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201920,14,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,"POP, 록/메탈, 국외영화"
201920,21,Shallow,Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201920,35,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201920,43,How Long Will I Love You,Ellie Goulding,어바웃타임 OST,"록/메탈, 국외영화"
201920,61,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201920,83,희재,성시경,국화꽃 향기 OST,"발라드, 국내영화"
201920,84,Broken & Beautiful,Kelly Clarkson,어글리 돌 (UglyDolls) OST,"POP, 애니메이션/웹툰"
201920,92,I`ll Never Love Again (Film Version),Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201920,93,"A Whole New World (From ""Aladdin"")",존박,아름다운 세상,"발라드, 국외영화"
201920,98,Come And Get Your Love (영화 `가디언즈 오브 갤럭시`),The Star-Lord`s,2015 Movie Songs & Theme Music Soundtracks : 2015 할리우드 영화 OST 음악 베스트 Part 1,국외영화
201921,6,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201921,9,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201921,12,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,"POP, 록/메탈, 국외영화"
201921,25,Shallow,Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201921,34,How Long Will I Love You,Ellie Goulding,어바웃타임 OST,"록/메탈, 국외영화"
201921,38,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201921,55,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201921,73,희재,성시경,국화꽃 향기 OST,"발라드, 국내영화"
201921,94,I`ll Never Love Again (Film Version),Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201922,4,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201922,6,A Whole New World,Mena Massoud,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201922,7,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201922,11,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201922,13,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,"POP, 록/메탈, 국외영화"
201922,20,Arabian Nights (2019),Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201922,23,A Whole New World (End Title) (From `Aladdin`),ZAYN,A Whole New World (End Title) (From `Aladdin`),"POP, 국외영화"
201922,29,Prince Ali,Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201922,30,Shallow,Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201922,38,Friend Like Me,Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201922,40,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201922,44,"A Whole New World (From ""Aladdin"")",존박,아름다운 세상,"발라드, 국외영화"
201922,46,How Long Will I Love You,Ellie Goulding,어바웃타임 OST,"록/메탈, 국외영화"
201922,61,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201922,71,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201922,80,Speechless (Part 2),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201922,83,One Jump Ahead,Mena Massoud,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201922,86,희재,성시경,국화꽃 향기 OST,"발라드, 국내영화"
201922,96,A Whole New World (End Title),ZAYN,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201923,2,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201923,4,A Whole New World,Mena Massoud,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201923,8,Arabian Nights (2019),Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201923,9,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201923,12,Prince Ali,Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201923,13,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201923,16,Friend Like Me,Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201923,17,A Whole New World (End Title) (From `Aladdin`),ZAYN,A Whole New World (End Title) (From `Aladdin`),"POP, 국외영화"
201923,18,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,"POP, 록/메탈, 국외영화"
201923,30,"A Whole New World (From ""Aladdin"")",존박,아름다운 세상,"발라드, 국외영화"
201923,31,Shallow,Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201923,33,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201923,35,One Jump Ahead,Mena Massoud,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201923,39,Speechless (Part 2),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201923,46,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201923,50,Speechless (Full),Naomi Scott,Aladdin (Korean Original Motion Picture Soundtrack),"POP, 국외영화"
201923,53,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Korean Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201923,55,How Long Will I Love You,Ellie Goulding,어바웃타임 OST,"록/메탈, 국외영화"
201923,67,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201923,78,A Whole New World (End Title),ZAYN,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201923,88,희재,성시경,국화꽃 향기 OST,"발라드, 국내영화"
201923,89,Speechless (Part 1),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201924,1,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201924,3,A Whole New World,Mena Massoud,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201924,6,Arabian Nights (2019),Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201924,7,Prince Ali,Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201924,9,Friend Like Me,Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201924,12,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201924,15,A Whole New World (End Title) (From `Aladdin`),ZAYN,A Whole New World (End Title) (From `Aladdin`),"POP, 국외영화"
201924,16,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201924,18,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,"POP, 록/메탈, 국외영화"
201924,22,One Jump Ahead,Mena Massoud,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201924,23,Speechless (Part 2),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201924,24,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Korean Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201924,29,Speechless (Full),Naomi Scott,Aladdin (Korean Original Motion Picture Soundtrack),"POP, 국외영화"
201924,35,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201924,37,Shallow,Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201924,40,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201924,44,"A Whole New World (From ""Aladdin"")",존박,아름다운 세상,"발라드, 국외영화"
201924,52,A Whole New World (End Title),ZAYN,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201924,61,How Long Will I Love You,Ellie Goulding,어바웃타임 OST,"록/메탈, 국외영화"
201924,66,Speechless (Part 1),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201924,71,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201924,89,희재,성시경,국화꽃 향기 OST,"발라드, 국내영화"
201924,96,How Far I`ll Go,Auli`i Cravalho,영화 모아나 OST Deluxe Edition (Moana OST Deluxe Edition),국외영화
201925,1,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201925,2,A Whole New World,Mena Massoud,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201925,5,Arabian Nights (2019),Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201925,6,Prince Ali,Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201925,9,Friend Like Me,Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201925,10,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201925,15,A Whole New World (End Title) (From `Aladdin`),ZAYN,A Whole New World (End Title) (From `Aladdin`),"POP, 국외영화"
201925,17,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201925,19,Speechless (Part 2),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201925,20,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Korean Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201925,22,One Jump Ahead,Mena Massoud,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201925,23,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,"POP, 록/메탈, 국외영화"
201925,27,Speechless (Full),Naomi Scott,Aladdin (Korean Original Motion Picture Soundtrack),"POP, 국외영화"
201925,37,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201925,41,Shallow,Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201925,44,A Whole New World (End Title),ZAYN,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201925,45,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201925,54,Speechless (Part 1),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201925,66,How Long Will I Love You,Ellie Goulding,어바웃타임 OST,"록/메탈, 국외영화"
201925,67,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201925,68,"A Whole New World (From ""Aladdin"")",존박,아름다운 세상,"발라드, 국외영화"
201925,82,희재,성시경,국화꽃 향기 OST,"발라드, 국내영화"
201925,92,Speechless (Part 2),민경아,Aladdin (Korean Original Motion Picture Soundtrack),국외영화
201925,97,Let It Go,Idina Menzel,겨울왕국 OST,"POP, 애니메이션/웹툰, 키즈, 만화"
201925,100,One Jump Ahead (Reprise),Mena Massoud,Aladdin (Original Motion Picture Soundtrack),국외영화
201926,1,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201926,2,A Whole New World,Mena Massoud,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201926,4,Arabian Nights (2019),Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201926,5,Prince Ali,Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201926,10,Friend Like Me,Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201926,13,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201926,16,A Whole New World (End Title) (From `Aladdin`),ZAYN,A Whole New World (End Title) (From `Aladdin`),"POP, 국외영화"
201926,17,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Korean Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201926,18,Speechless (Part 2),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201926,19,One Jump Ahead,Mena Massoud,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201926,20,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201926,23,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,"POP, 록/메탈, 국외영화"
201926,24,Speechless (Full),Naomi Scott,Aladdin (Korean Original Motion Picture Soundtrack),"POP, 국외영화"
201926,36,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201926,39,Shallow,Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201926,40,A Whole New World (End Title),ZAYN,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201926,44,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201926,47,Speechless (Part 1),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201926,69,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201926,71,How Long Will I Love You,Ellie Goulding,어바웃타임 OST,"록/메탈, 국외영화"
201926,85,"A Whole New World (From ""Aladdin"")",존박,아름다운 세상,"발라드, 국외영화"
201926,88,Let It Go,Idina Menzel,겨울왕국 OST,"POP, 애니메이션/웹툰, 키즈, 만화"
201926,90,Speechless (Part 2),민경아,Aladdin (Korean Original Motion Picture Soundtrack),국외영화
201926,94,"You've Got a Friend in Me (From ""Toy Story""/Soundtrack Version)",Randy Newman,토이 스토리 OST,"컨트리, 애니메이션/웹툰, 키즈, 만화"
201927,1,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201927,2,A Whole New World,Mena Massoud,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201927,4,Arabian Nights (2019),Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201927,5,Prince Ali,Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201927,11,Friend Like Me,Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201927,14,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201927,18,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Korean Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201927,19,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201927,20,One Jump Ahead,Mena Massoud,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201927,21,A Whole New World (End Title) (From `Aladdin`),ZAYN,A Whole New World (End Title) (From `Aladdin`),"POP, 국외영화"
201927,22,Speechless (Part 2),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201927,25,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,"POP, 록/메탈, 국외영화"
201927,26,Speechless (Full),Naomi Scott,Aladdin (Korean Original Motion Picture Soundtrack),"POP, 국외영화"
201927,39,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201927,40,Shallow,Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201927,46,A Whole New World (End Title),ZAYN,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201927,47,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201927,48,How Long Will I Love You,Ellie Goulding,어바웃타임 OST,"록/메탈, 국외영화"
201927,56,Speechless (Part 1),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201927,64,"You've Got a Friend in Me (From ""Toy Story""/Soundtrack Version)",Randy Newman,토이 스토리 OST,"컨트리, 애니메이션/웹툰, 키즈, 만화"
201927,70,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201927,84,내가 모르는 뒷모습 (아람 테마곡),클랑 (KLANG),연애혁명 OST (오아람 테마),"R&B/Soul, 애니메이션/웹툰"
201927,87,Let It Go,Idina Menzel,겨울왕국 OST,"POP, 애니메이션/웹툰, 키즈, 만화"
201927,93,Speechless (Part 2),민경아,Aladdin (Korean Original Motion Picture Soundtrack),국외영화
201928,1,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201928,2,A Whole New World,Mena Massoud,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201928,4,Arabian Nights (2019),Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201928,5,Prince Ali,Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201928,10,Friend Like Me,Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201928,11,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201928,17,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201928,19,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,"POP, 록/메탈, 국외영화"
201928,21,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Korean Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201928,23,A Whole New World (End Title) (From `Aladdin`),ZAYN,A Whole New World (End Title) (From `Aladdin`),"POP, 국외영화"
201928,24,One Jump Ahead,Mena Massoud,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201928,26,Speechless (Part 2),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201928,27,Speechless (Full),Naomi Scott,Aladdin (Korean Original Motion Picture Soundtrack),"POP, 국외영화"
201928,38,Shallow,Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201928,47,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201928,49,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201928,50,How Long Will I Love You,Ellie Goulding,어바웃타임 OST,"록/메탈, 국외영화"
201928,62,"You've Got a Friend in Me (From ""Toy Story""/Soundtrack Version)",Randy Newman,토이 스토리 OST,"컨트리, 애니메이션/웹툰, 키즈, 만화"
201928,64,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201928,66,A Whole New World (End Title),ZAYN,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201928,73,Speechless (Part 1),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201928,81,Let It Go,Idina Menzel,겨울왕국 OST,"POP, 애니메이션/웹툰, 키즈, 만화"
201928,98,Speechless (Part 2),민경아,Aladdin (Korean Original Motion Picture Soundtrack),국외영화
201929,1,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201929,2,A Whole New World,Mena Massoud,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201929,5,Arabian Nights (2019),Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201929,6,Prince Ali,Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201929,14,Friend Like Me,Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201929,16,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201929,21,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,"POP, 록/메탈, 국외영화"
201929,22,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201929,27,Can You Feel the Love Tonight,Beyonce,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201929,28,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Korean Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201929,29,A Whole New World (End Title) (From `Aladdin`),ZAYN,A Whole New World (End Title) (From `Aladdin`),"POP, 국외영화"
201929,30,One Jump Ahead,Mena Massoud,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201929,32,Speechless (Part 2),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201929,36,Speechless (Full),Naomi Scott,Aladdin (Korean Original Motion Picture Soundtrack),"POP, 국외영화"
201929,40,Shallow,Lady GaGa,A Star Is Born Soundtrack,"POP, 국외영화"
201929,44,How Long Will I Love You,Ellie Goulding,어바웃타임 OST,"록/메탈, 국외영화"
201929,54,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201929,64,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201929,65,"You've Got a Friend in Me (From ""Toy Story""/Soundtrack Version)",Randy Newman,토이 스토리 OST,"컨트리, 애니메이션/웹툰, 키즈, 만화"
201929,66,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201929,77,A Whole New World (End Title),ZAYN,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201929,79,Let It Go,Idina Menzel,겨울왕국 OST,"POP, 애니메이션/웹툰, 키즈, 만화"
201929,83,Hakuna Matata,Billy Eichner,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201929,88,Speechless (Part 1),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201929,89,I Just Can`t Wait to Be King,JD McCrary,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201929,96,Spirit (영화 ‘라이온 킹’ 2019 OST 수록곡) (From Disney`s `The Lion King`),Beyonce,Spirit (영화 ‘라이온 킹’ 2019 OST 수록곡) (From Disney`s `The Lion King`),"POP, 국외영화"
201929,100,희재,성시경,국화꽃 향기 OST,"발라드, 국내영화"
201930,2,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201930,5,A Whole New World,Mena Massoud,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201930,8,Arabian Nights (2019),Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201930,9,Prince Ali,Will Smith,Aladdin (Original Motion Picture Soundtrack),"POP, 국외영화"
201930,16,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
